Estado,Nombre del tecnológico,Clave oficial,Modalidad,Grado que otorga,Carrera,URL del tecnológico,URL de la carrera
Michoacn,Instituto Tecnolgico Superior de Tacmbaro,IMCT-2010-229,Escolarizada,Licenciatura,Ingeniera Mecatrnica,http:www.tacambaro.tecnm.mx,http:www.tacambaro.tecnm.mxingenieria-en-mecatronica
Michoacn,Instituto Tecnolgico Superior de Uruapan,ICIV-2010-208,Escolarizada,Licenciatura,Ingeniera Civil,https:tecuruapan.edu.mx,https:tecuruapan.edu.mxingenieria-civil
Michoacn,Instituto Tecnolgico Superior de Uruapan,IELC-2010-211,Escolarizada,Licenciatura,Ingeniera Electrnica,https:tecuruapan.edu.mx,https:tecuruapan.edu.mxingenieria-electronica
Michoacn,Instituto Tecnolgico Superior de Uruapan,IADM-2010-213,Mixta,Licenciatura,Ingeniera en Administracin,https:tecuruapan.edu.mx,https:tecuruapan.edu.mxingenieria-en-administracion
Michoacn,Instituto Tecnolgico Superior de Uruapan,IADM-2010-213,Escolarizada,Licenciatura,Ingeniera en Administracin,https:tecuruapan.edu.mx,https:tecuruapan.edu.mxingenieria-en-administracion
Michoacn,Instituto Tecnolgico Superior de Uruapan,IIAL-2010-219,Escolarizada,Licenciatura,Ingeniera en Industrias Alimentarias,https:tecuruapan.edu.mx,https:tecuruapan.edu.mxingenieria-en-industrias-alimentarias
Michoacn,Instituto Tecnolgico Superior de Uruapan,IIAS-2010-221,Escolarizada,Licenciatura,Ingeniera en Innovacin Agrcola Sustentable,https:tecuruapan.edu.mx,https:tecuruapan.edu.mxingenieria-en-innovacion-agricola-sustentable
Michoacn,Instituto Tecnolgico Superior de Uruapan,ISIC-2010-224,No Escolarizada,Licenciatura,Ingeniera en Sistemas Computacionales,https:tecuruapan.edu.mx,https:tecuruapan.edu.mxsistemas-computacionales
Michoacn,Instituto Tecnolgico Superior de Uruapan,ISIC-2010-224,Escolarizada,Licenciatura,Ingeniera en Sistemas Computacionales,https:tecuruapan.edu.mx,https:tecuruapan.edu.mxsistemas-computacionales
Michoacn,Instituto Tecnolgico Superior de Uruapan,ISIC-2010-224,Mixta,Licenciatura,Ingeniera en Sistemas Computacionales,https:tecuruapan.edu.mx,https:tecuruapan.edu.mxsistemas-computacionales
Michoacn,Instituto Tecnolgico Superior de Uruapan,IIND-2010-227,No Escolarizada,Licenciatura,Ingeniera Industrial,https:tecuruapan.edu.mx,https:tecuruapan.edu.mxingenieria-industrial
Michoacn,Instituto Tecnolgico Superior de Uruapan,IIND-2010-227,Escolarizada,Licenciatura,Ingeniera Industrial,https:tecuruapan.edu.mx,https:tecuruapan.edu.mxingenieria-industrial
Michoacn,Instituto Tecnolgico Superior de Uruapan,IMCT-2010-229,Escolarizada,Licenciatura,Ingeniera Mecatrnica,https:tecuruapan.edu.mx,https:tecuruapan.edu.mxingenieria-mecatronica
Michoacn,Instituto Tecnolgico Superior de Uruapan,IMEC-2010-228,Escolarizada,Licenciatura,Ingeniera Mecnica,https:tecuruapan.edu.mx,https:tecuruapan.edu.mxingenieria-mecanica
Michoacn,Instituto Tecnolgico Superior de Zamora,ARQU-2010-204,Escolarizada,Licenciatura,Arquitectura,https:www.teczamora.mx,https:www.teczamora.mxobjetivo-perfil-arquitectura
Michoacn,Instituto Tecnolgico Superior de Zamora,COPU-2010-205,Escolarizada,Licenciatura,Contador Pblico,https:www.teczamora.mx,https:www.teczamora.mxobjetivo-perfil-cp
Michoacn,Instituto Tecnolgico Superior de Zamora,IELC-2010-211,Escolarizada,Licenciatura,Ingeniera Electrnica,https:www.teczamora.mx,https:www.teczamora.mxobjetivo-perfil-ie
Michoacn,Instituto Tecnolgico Superior de Zamora,IGEM-2009-201,Escolarizada,Licenciatura,Ingeniera en Gestin Empresarial,https:www.teczamora.mx,https:www.teczamora.mxobjetivo-perfil-ige
Michoacn,Instituto Tecnolgico Superior de Zamora,IIAL-2010-219,Escolarizada,Licenciatura,Ingeniera en Industrias Alimentarias,https:www.teczamora.mx,https:www.teczamora.mxobjetivo-perfil-iia
Michoacn,Instituto Tecnolgico Superior de Zamora,IIAS-2010-221,Escolarizada,Licenciatura,Ingeniera en Innovacin Agrcola Sustentable,https:www.teczamora.mx,https:www.teczamora.mxobjetivo-perfil-iias
Michoacn,Instituto Tecnolgico Superior de Zamora,ISIC-2010-224,Escolarizada,Licenciatura,Ingeniera en Sistemas Computacionales,https:www.teczamora.mx,https:www.teczamora.mxobjetivo-perfil-isc
Michoacn,Instituto Tecnolgico Superior de Zamora,ITIC-2010-225,Escolarizada,Licenciatura,Ingeniera en Tecnologas de la Informacin y Comunicaciones,https:www.teczamora.mx,https:www.teczamora.mxobjetivo-perfil-itic
Michoacn,Instituto Tecnolgico Superior de Zamora,IIND-2010-227,Escolarizada,Licenciatura,Ingeniera Industrial,https:www.teczamora.mx,https:www.teczamora.mxobjetivo-perfil-ii
Morelos,Instituto Tecnolgico de Cuautla,COPU-2010-205,Escolarizada,Licenciatura,Contador Pblico,https:www.cuautla.tecnm.mx,https:www.cuautla.tecnm.mx
Morelos,Instituto Tecnolgico de Cuautla,ICIV-2010-208,Escolarizada,Licenciatura,Ingeniera Civil,https:www.cuautla.tecnm.mx,https:www.cuautla.tecnm.mx
Morelos,Instituto Tecnolgico de Cuautla,IELC-2010-211,Escolarizada,Licenciatura,Ingeniera Electrnica,https:www.cuautla.tecnm.mx,https:www.cuautla.tecnm.mx
Morelos,Instituto Tecnolgico de Cuautla,IGEM-2009-201,Escolarizada,Licenciatura,Ingeniera en Gestin Empresarial,https:www.cuautla.tecnm.mx,https:www.cuautla.tecnm.mx
Morelos,Instituto Tecnolgico de Cuautla,ISIC-2010-224,Escolarizada,Licenciatura,Ingeniera en Sistemas Computacionales,https:www.cuautla.tecnm.mx,https:www.cuautla.tecnm.mx
Morelos,Instituto Tecnolgico de Cuautla,IIND-2010-227,Escolarizada,Licenciatura,Ingeniera Industrial,https:www.cuautla.tecnm.mx,https:www.cuautla.tecnm.mx
Morelos,Instituto Tecnolgico de Cuautla,IMCT-2010-229,Escolarizada,Licenciatura,Ingeniera Mecatrnica,https:www.cuautla.tecnm.mx,https:www.cuautla.tecnm.mx
Morelos,Instituto Tecnolgico de Zacatepec,IBQA-2010-207,Escolarizada,Licenciatura,Ingeniera Bioqumica,http:www.zacatepec.tecnm.mx,http:www.zacatepec.tecnm.mxindex.phpviewarticleid37
Morelos,Instituto Tecnolgico de Zacatepec,ICIV-2010-208,Escolarizada,Licenciatura,Ingeniera Civil,http:www.zacatepec.tecnm.mx,http:www.zacatepec.tecnm.mxindex.phpviewarticleid38
Morelos,Instituto Tecnolgico de Zacatepec,IEME-2010-210,Escolarizada,Licenciatura,Ingeniera Electromecnica,http:www.zacatepec.tecnm.mx,http:www.zacatepec.tecnm.mxindex.phpviewarticleid39
Morelos,Instituto Tecnolgico de Zacatepec,IADM-2010-213,Escolarizada,Licenciatura,Ingeniera en Administracin,http:www.zacatepec.tecnm.mx,http:www.zacatepec.tecnm.mxindex.phpviewarticleid36
Morelos,Instituto Tecnolgico de Zacatepec,ICDA-2024-247,Escolarizada,Licenciatura,Ingeniera en Ciencia de Datos,http:www.zacatepec.tecnm.mx,http:www.zacatepec.tecnm.mxindex.phpviewarticleid63
Morelos,Instituto Tecnolgico de Zacatepec,IGEM-2009-201,Escolarizada,Licenciatura,Ingeniera en Gestin Empresarial,http:www.zacatepec.tecnm.mx,http:www.zacatepec.tecnm.mxindex.phpviewarticleid42
Morelos,Instituto Tecnolgico de Zacatepec,ISIC-2010-224,Escolarizada,Licenciatura,Ingeniera en Sistemas Computacionales,http:www.zacatepec.tecnm.mx,http:www.zacatepec.tecnm.mxindex.phpviewarticleid43
Morelos,Instituto Tecnolgico de Zacatepec,IIND-2010-227,Escolarizada,Licenciatura,Ingeniera Industrial,http:www.zacatepec.tecnm.mx,http:www.zacatepec.tecnm.mxindex.phpviewarticleid40
Morelos,Instituto Tecnolgico de Zacatepec,IQUI-2010-232,Escolarizada,Licenciatura,Ingeniera Qumica,http:www.zacatepec.tecnm.mx,http:www.zacatepec.tecnm.mxindex.phpviewarticleid41
Morelos,Instituto Tecnolgico de Zacatepec,LTUR-2012-237,Escolarizada,Licenciatura,Licenciatura en Turismo,http:www.zacatepec.tecnm.mx,http:www.zacatepec.tecnm.mxindex.phpviewarticleid44
Nayarit,Instituto Tecnolgico de Baha de Banderas,IAMB-2010-206,Escolarizada,Licenciatura,Ingeniera Ambiental,https:www.bahia.tecnm.mx,https:www.bahia.tecnm.mxofertaingenieria-ambiental
Nayarit,Instituto Tecnolgico de Baha de Banderas,IGEM-2009-201,Mixta,Licenciatura,Ingeniera en Gestin Empresarial,https:www.bahia.tecnm.mx,https:www.bahia.tecnm.mxofertaingenieria-en-gestion-empresarial
Nayarit,Instituto Tecnolgico de Baha de Banderas,LADM-2010-234,Escolarizada,Licenciatura,Licenciatura en Administracin,https:www.bahia.tecnm.mx,https:www.bahia.tecnm.mxofertalicenciatura-en-administracion
Nayarit,Instituto Tecnolgico de Baha de Banderas,LBIO-2010-233,Escolarizada,Licenciatura,Licenciatura en Biologa,https:www.bahia.tecnm.mx,https:www.bahia.tecnm.mxofertalicenciatura-en-biologia
Nayarit,Instituto Tecnolgico de Baha de Banderas,LTUR-2012-237,Escolarizada,Licenciatura,Licenciatura en Turismo,https:www.bahia.tecnm.mx,https:www.bahia.tecnm.mxofertalicenciatura-en-turismo
Nayarit,Instituto Tecnolgico de Baha de Banderas,PABU-2024-106,Escolarizada,Licenciatura Tcnica,Profesional Asociado Universitario en Buceo,https:www.bahia.tecnm.mx,https:www.bahia.tecnm.mx
Nayarit,Instituto Tecnolgico del Norte de Nayarit,IDCO-2010-216,Escolarizada,Licenciatura,Ingeniera en Desarrollo Comunitario,https:www.nortenayarit.tecnm.mx,https:www.nortenayarit.tecnm.mxidco
Nayarit,Instituto Tecnolgico del Norte de Nayarit,IGEM-2009-201,Escolarizada,Licenciatura,Ingeniera en Gestin Empresarial,https:www.nortenayarit.tecnm.mx,https:www.nortenayarit.tecnm.mxigem
Nayarit,Instituto Tecnolgico del Norte de Nayarit,IGEM-2009-201,No Escolarizada,Licenciatura,Ingeniera en Gestin Empresarial,https:www.nortenayarit.tecnm.mx,https:www.nortenayarit.tecnm.mxigem
Nayarit,Instituto Tecnolgico del Norte de Nayarit,ITIC-2010-225,Escolarizada,Licenciatura,Ingeniera en Tecnologas de la Informacin y Comunicaciones,https:www.nortenayarit.tecnm.mx,https:www.nortenayarit.tecnm.mxitic
Nayarit,Instituto Tecnolgico del Sur de Nayarit,IGEM-2009-201,Escolarizada,Licenciatura,Ingeniera en Gestin Empresarial,https:surnayarit.tecnm.mx,https:surnayarit.tecnm.mxwebindex.phpofertaige
Nayarit,Instituto Tecnolgico del Sur de Nayarit,IIAL-2010-219,Escolarizada,Licenciatura,Ingeniera en Industrias Alimentarias,https:surnayarit.tecnm.mx,https:surnayarit.tecnm.mxwebindex.phpofertaiia
Nayarit,Instituto Tecnolgico del Sur de Nayarit,ITIC-2010-225,Escolarizada,Licenciatura,Ingeniera en Tecnologas de la Informacin y Comunicaciones,https:surnayarit.tecnm.mx,https:surnayarit.tecnm.mxwebindex.phpofertaitic
Nayarit,Instituto Tecnolgico de Tepic,ARQU-2010-204,Escolarizada,Licenciatura,Arquitectura,https:www.tepic.tecnm.mx,https:www.tepic.tecnm.mxofertaeducativalicenciaturaarquitectura
Nayarit,Instituto Tecnolgico de Tepic,IBQA-2010-207,Escolarizada,Licenciatura,Ingeniera Bioqumica,https:www.tepic.tecnm.mx,https:www.tepic.tecnm.mxofertaeducativalicenciaturaingenieria-bioquimica
Nayarit,Instituto Tecnolgico de Tepic,ICIV-2010-208,Escolarizada,Licenciatura,Ingeniera Civil,https:www.tepic.tecnm.mx,https:www.tepic.tecnm.mxofertaeducativalicenciaturaingenieria-civil
Nayarit,Instituto Tecnolgico de Tepic,IELE-2010-209,Escolarizada,Licenciatura,Ingeniera Elctrica,https:www.tepic.tecnm.mx,https:www.tepic.tecnm.mxofertaeducativalicenciaturaingenieria-electrica
Nayarit,Instituto Tecnolgico de Tepic,IGEM-2009-201,Escolarizada,Licenciatura,Ingeniera en Gestin Empresarial,https:www.tepic.tecnm.mx,https:www.tepic.tecnm.mxofertaeducativalicenciaturaingenieria-en-gestion-empresarial
Nayarit,Instituto Tecnolgico de Tepic,IGEM-2009-201,No Escolarizada,Licenciatura,Ingeniera en Gestin Empresarial,https:www.tepic.tecnm.mx,https:www.tepic.tecnm.mxofertaeducativalicenciaturaingenieria-en-gestion-empresarialne
Nayarit,Instituto Tecnolgico de Tepic,ISIC-2010-224,Escolarizada,Licenciatura,Ingeniera en Sistemas Computacionales,https:www.tepic.tecnm.mx,https:www.tepic.tecnm.mxofertaeducativalicenciaturaingenieria-en-sistemas-computacionales
Nayarit,Instituto Tecnolgico de Tepic,ITIC-2010-225,Escolarizada,Licenciatura,Ingeniera en Tecnologas de la Informacin y Comunicaciones,https:www.tepic.tecnm.mx,https:tepic.tecnm.mx
Nayarit,Instituto Tecnolgico de Tepic,IIND-2010-227,Escolarizada,Licenciatura,Ingeniera Industrial,https:www.tepic.tecnm.mx,https:www.tepic.tecnm.mxofertaeducativalicenciaturaingenieria-industrial
Nayarit,Instituto Tecnolgico de Tepic,IMCT-2010-229,Escolarizada,Licenciatura,Ingeniera Mecatrnica,https:www.tepic.tecnm.mx,https:www.tepic.tecnm.mxofertaeducativalicenciaturaingenieria-mecatronica
Nayarit,Instituto Tecnolgico de Tepic,IQUI-2010-232,Escolarizada,Licenciatura,Ingeniera Qumica,https:www.tepic.tecnm.mx,https:www.tepic.tecnm.mxofertaeducativalicenciaturaingenieria-quimica
Nayarit,Instituto Tecnolgico de Tepic,LADM-2010-234,Escolarizada,Licenciatura,Licenciatura en Administracin,https:www.tepic.tecnm.mx,https:www.tepic.tecnm.mxofertaeducativalicenciaturalicenciatura-en-administracion
Nuevo Len,Instituto Tecnolgico de Linares,COPU-2010-205,Escolarizada,Licenciatura,Contador Pblico,https:www.itlinares.edu.mx,https:www.itlinares.edu.mxcontador
Nuevo Len,Instituto Tecnolgico de Linares,IEME-2010-210,Escolarizada,Licenciatura,Ingeniera Electromecnica,https:www.itlinares.edu.mx,https:www.itlinares.edu.mxie
Nuevo Len,Instituto Tecnolgico de Linares,IGEM-2009-201,Escolarizada,Licenciatura,Ingeniera en Gestin Empresarial,https:www.itlinares.edu.mx,https:www.itlinares.edu.mxigem
Nuevo Len,Instituto Tecnolgico de Linares,IGEM-2009-201,No Escolarizada,Licenciatura,Ingeniera en Gestin Empresarial,https:www.itlinares.edu.mx,https:www.itlinares.edu.mxigem
Nuevo Len,Instituto Tecnolgico de Linares,IIAL-2010-219,Escolarizada,Licenciatura,Ingeniera en Industrias Alimentarias,https:www.itlinares.edu.mx,https:www.itlinares.edu.mxia
Nuevo Len,Instituto Tecnolgico de Linares,ISAU-2013-240,Escolarizada,Licenciatura,Ingeniera en Sistemas Automotrices,https:www.itlinares.edu.mx,https:www.itlinares.edu.mxisa
Nuevo Len,Instituto Tecnolgico de Linares,ISIC-2010-224,Escolarizada,Licenciatura,Ingeniera en Sistemas Computacionales,https:www.itlinares.edu.mx,https:www.itlinares.edu.mxisic
Nuevo Len,Instituto Tecnolgico de Linares,ISIC-2010-224,No Escolarizada,Licenciatura,Ingeniera en Sistemas Computacionales,https:www.itlinares.edu.mx,https:www.itlinares.edu.mxisic
Nuevo Len,Instituto Tecnolgico de Linares,IIND-2010-227,No Escolarizada,Licenciatura,Ingeniera Industrial,https:www.itlinares.edu.mx,https:www.itlinares.edu.mxiindenlinea
Nuevo Len,Instituto Tecnolgico de Linares,IIND-2010-227,Escolarizada,Licenciatura,Ingeniera Industrial,https:www.itlinares.edu.mx,https:www.itlinares.edu.mxiind
Nuevo Len,Instituto Tecnolgico de Nuevo Len,IAMB-2010-206,Escolarizada,Licenciatura,Ingeniera Ambiental,http:nuevoleon.tecnm.mx,http:nuevoleon.tecnm.mxmnu-ofertamnu-licmnu-ia
Nuevo Len,Instituto Tecnolgico de Nuevo Len,IEME-2010-210,Escolarizada,Licenciatura,Ingeniera Electromecnica,http:nuevoleon.tecnm.mx,http:nuevoleon.tecnm.mxmnu-ofertamnu-licmnu-iem
Nuevo Len,Instituto Tecnolgico de Nuevo Len,IELC-2010-211,Escolarizada,Licenciatura,Ingeniera Electrnica,http:nuevoleon.tecnm.mx,http:nuevoleon.tecnm.mxmnu-ofertamnu-licmnu-ie
Nuevo Len,Instituto Tecnolgico de Nuevo Len,IGEM-2009-201,Escolarizada,Licenciatura,Ingeniera en Gestin Empresarial,http:nuevoleon.tecnm.mx,http:nuevoleon.tecnm.mxmnu-ofertamnu-licmnu-ige
Nuevo Len,Instituto Tecnolgico de Nuevo Len,IGEM-2009-201,No Escolarizada,Licenciatura,Ingeniera en Gestin Empresarial,http:nuevoleon.tecnm.mx,http:nuevoleon.tecnm.mx
Nuevo Len,Instituto Tecnolgico de Nuevo Len,ISEM-2023-244,Escolarizada,Licenciatura,Ingeniera en Semiconductores,http:nuevoleon.tecnm.mx,http:nuevoleon.tecnm.mxmnu-ofertamnu-licmnu-ism
Nuevo Len,Instituto Tecnolgico de Nuevo Len,ISIC-2010-224,No Escolarizada,Licenciatura,Ingeniera en Sistemas Computacionales,http:nuevoleon.tecnm.mx,http:nuevoleon.tecnm.mx
Nuevo Len,Instituto Tecnolgico de Nuevo Len,ISIC-2010-224,Escolarizada,Licenciatura,Ingeniera en Sistemas Computacionales,http:nuevoleon.tecnm.mx,http:nuevoleon.tecnm.mxmnu-ofertamnu-licmnu-isc
Nuevo Len,Instituto Tecnolgico de Nuevo Len,IIND-2010-227,Escolarizada,Licenciatura,Ingeniera Industrial,http:nuevoleon.tecnm.mx,http:nuevoleon.tecnm.mxmnu-ofertamnu-licmnu-ii
Nuevo Len,Instituto Tecnolgico de Nuevo Len,IIND-2010-227,No Escolarizada,Licenciatura,Ingeniera Industrial,http:nuevoleon.tecnm.mx,http:nuevoleon.tecnm.mx
Nuevo Len,Instituto Tecnolgico de Nuevo Len,IMCT-2010-229,Escolarizada,Licenciatura,Ingeniera Mecatrnica,http:nuevoleon.tecnm.mx,http:nuevoleon.tecnm.mxmnu-ofertamnu-licmnu-im
Oaxaca,Instituto Tecnolgico de Comitancillo,IAGR-2010-214,Mixta,Licenciatura,Ingeniera en Agronoma,https:comitancillo-tecnm.mx,https:comitancillo-tecnm.mxpage_id284
Oaxaca,Instituto Tecnolgico de Comitancillo,IAGR-2010-214,Escolarizada,Licenciatura,Ingeniera en Agronoma,https:comitancillo-tecnm.mx,https:comitancillo-tecnm.mxpage_id297
Oaxaca,Instituto Tecnolgico de Comitancillo,IGEM-2009-201,Escolarizada,Licenciatura,Ingeniera en Gestin Empresarial,https:comitancillo-tecnm.mx,https:comitancillo-tecnm.mxpage_id297
Oaxaca,Instituto Tecnolgico de Comitancillo,IGEM-2009-201,Mixta,Licenciatura,Ingeniera en Gestin Empresarial,https:comitancillo-tecnm.mx,https:comitancillo-tecnm.mxpage_id284
Oaxaca,Instituto Tecnolgico de Comitancillo,IIAL-2010-219,Escolarizada,Licenciatura,Ingeniera en Industrias Alimentarias,https:comitancillo-tecnm.mx,https:comitancillo-tecnm.mxpage_id284
Oaxaca,Instituto Tecnolgico de Comitancillo,IINF-2010-220,Escolarizada,Licenciatura,Ingeniera Informtica,https:comitancillo-tecnm.mx,https:comitancillo-tecnm.mxpage_id284
Oaxaca,Instituto Tecnolgico de Istmo,ARQU-2010-204,Escolarizada,Licenciatura,Arquitectura,https:istmo.tecnm.mx,https:istmo.tecnm.mxarquitectura
Oaxaca,Instituto Tecnolgico de Istmo,COPU-2010-205,Escolarizada,Licenciatura,Contador Pblico,https:istmo.tecnm.mx,https:istmo.tecnm.mxcontador-publico
Oaxaca,Instituto Tecnolgico de Istmo,ICIV-2010-208,Escolarizada,Licenciatura,Ingeniera Civil,https:istmo.tecnm.mx,https:istmo.tecnm.mxingenieria-civil
Oaxaca,Instituto Tecnolgico de Istmo,IEME-2010-210,Escolarizada,Licenciatura,Ingeniera Electromecnica,https:istmo.tecnm.mx,https:istmo.tecnm.mxingenieria-electromecanica
Oaxaca,Instituto Tecnolgico de Istmo,IELE-2010-209,Escolarizada,Licenciatura,Ingeniera Elctrica,https:istmo.tecnm.mx,https:istmo.tecnm.mxingenieria-electrica
Oaxaca,Instituto Tecnolgico de Istmo,IAGR-2010-214,Escolarizada,Licenciatura,Ingeniera en Agronoma,https:istmo.tecnm.mx,https:istmo.tecnm.mxingenieria-en-agronomia
Oaxaca,Instituto Tecnolgico de Istmo,IDAP-2024-246,Escolarizada,Licenciatura,Ingeniera en Desarrollo de Aplicaciones,https:istmo.tecnm.mx,https:istmo.tecnm.mxingenieria-en-desarrollo-de-aplicaciones
Oaxaca,Instituto Tecnolgico de Istmo,IGEM-2009-201,Escolarizada,Licenciatura,Ingeniera en Gestin Empresarial,https:istmo.tecnm.mx,https:istmo.tecnm.mxingenieria-en-gestion-empresarial
Oaxaca,Instituto Tecnolgico de Istmo,IIAL-2010-219,Escolarizada,Licenciatura,Ingeniera en Industrias Alimentarias,https:istmo.tecnm.mx,https:istmo.tecnm.mxingenieria-en-industrias-alimentarias
Oaxaca,Instituto Tecnolgico de Istmo,ISIC-2010-224,Escolarizada,Licenciatura,Ingeniera en Sistemas Computacionales,https:istmo.tecnm.mx,https:istmo.tecnm.mxingenieria-en-sistemas-computacionales
Oaxaca,Instituto Tecnolgico de Istmo,IFER-2023-245,Escolarizada,Licenciatura,Ingeniera Ferroviaria,https:istmo.tecnm.mx,https:istmo.tecnm.mxingenieria-ferroviaria
Oaxaca,Instituto Tecnolgico de Istmo,IIND-2010-227,Escolarizada,Licenciatura,Ingeniera Industrial,https:istmo.tecnm.mx,https:istmo.tecnm.mxingenieria-industrial
Oaxaca,Instituto Tecnolgico de Istmo,IINF-2010-220,Escolarizada,Licenciatura,Ingeniera Informtica,https:istmo.tecnm.mx,https:istmo.tecnm.mxingenieria-informatica
Oaxaca,Instituto Tecnolgico de Istmo,IMCT-2010-229,Escolarizada,Licenciatura,Ingeniera Mecatrnica,https:istmo.tecnm.mx,https:istmo.tecnm.mxmecatronica
Oaxaca,Instituto Tecnolgico de Istmo,IMEC-2010-228,Escolarizada,Licenciatura,Ingeniera Mecnica,https:istmo.tecnm.mx,https:istmo.tecnm.mxingenieria-mecanica
Oaxaca,Instituto Tecnolgico de La Cuenca del Papaloapan,IAGR-2010-214,Mixta,Licenciatura,Ingeniera en Agronoma,http:cpapaloapan.tecnm.mx,http:cpapaloapan.tecnm.mxagronomia
Oaxaca,Instituto Tecnolgico de La Cuenca del Papaloapan,IAGR-2010-214,Escolarizada,Licenciatura,Ingeniera en Agronoma,http:cpapaloapan.tecnm.mx,http:cpapaloapan.tecnm.mxagronomia
Oaxaca,Instituto Tecnolgico de La Cuenca del Papaloapan,LADM-2010-234,Escolarizada,Licenciatura,Licenciatura en Administracin,http:cpapaloapan.tecnm.mx,http:cpapaloapan.tecnm.mxadministracion
Oaxaca,Instituto Tecnolgico de La Cuenca del Papaloapan,LBIO-2010-233,Escolarizada,Licenciatura,Licenciatura en Biologa,http:cpapaloapan.tecnm.mx,http:cpapaloapan.tecnm.mxbiologia
Oaxaca,Instituto Tecnolgico del Valle de Etla,ARQU-2010-204,Escolarizada,Licenciatura,Arquitectura,https:vetla.tecnm.mx,https:vetla.tecnm.mxarquitectura
Oaxaca,Instituto Tecnolgico del Valle de Etla,ICIV-2010-208,Escolarizada,Licenciatura,Ingeniera Civil,https:vetla.tecnm.mx,https:vetla.tecnm.mxingenieria-civil
Oaxaca,Instituto Tecnolgico del Valle de Etla,IDCO-2010-216,No Escolarizada,Licenciatura,Ingeniera en Desarrollo Comunitario,https:vetla.tecnm.mx,https:vetla.tecnm.mxingenieria-en-desarrollo-comunitario
Oaxaca,Instituto Tecnolgico del Valle de Etla,IDCO-2010-216,Escolarizada,Licenciatura,Ingeniera en Desarrollo Comunitario,https:vetla.tecnm.mx,https:vetla.tecnm.mxingenieria-en-desarrollo-comunitario
Oaxaca,Instituto Tecnolgico del Valle de Etla,IENR-2010-217,Escolarizada,Licenciatura,Ingeniera en Energas Renovables,https:vetla.tecnm.mx,https:vetla.tecnm.mxingenieria-en-energias-renovables
Oaxaca,Instituto Tecnolgico del Valle de Etla,IGEM-2009-201,Escolarizada,Licenciatura,Ingeniera en Gestin Empresarial,https:vetla.tecnm.mx,https:vetla.tecnm.mxingenieria-en-gestion-empresarial
Oaxaca,Instituto Tecnolgico del Valle de Etla,IGEM-2009-201,No Escolarizada,Licenciatura,Ingeniera en Gestin Empresarial,https:vetla.tecnm.mx,https:vetla.tecnm.mxingenieria-en-gestion-empresarial
Oaxaca,Instituto Tecnolgico del Valle de Etla,ISIC-2010-224,No Escolarizada,Licenciatura,Ingeniera en Sistemas Computacionales,https:vetla.tecnm.mx,https:vetla.tecnm.mxingenieria-en-sistemas-computacionales
Oaxaca,Instituto Tecnolgico del Valle de Etla,IFER-2023-245,Escolarizada,Licenciatura,Ingeniera Ferroviaria,https:vetla.tecnm.mx,https:vetla.tecnm.mxingenieria-ferroviaria
Oaxaca,Instituto Tecnolgico del Valle de Etla,IIND-2010-227,No Escolarizada,Licenciatura,Ingeniera Industrial,https:vetla.tecnm.mx,https:vetla.tecnm.mxingenieria-industrial
Oaxaca,Instituto Tecnolgico del Valle de Etla,IIND-2010-227,Escolarizada,Licenciatura,Ingeniera Industrial,https:vetla.tecnm.mx,https:vetla.tecnm.mxingenieria-industrial
Oaxaca,Instituto Tecnolgico del Valle de Etla,LADM-2010-234,Escolarizada,Licenciatura,Licenciatura en Administracin,https:vetla.tecnm.mx,https:vetla.tecnm.mxlicenciatura-en-administracion
Oaxaca,Instituto Tecnolgico del Valle de Etla,LADM-2010-234,No Escolarizada,Licenciatura,Licenciatura en Administracin,https:vetla.tecnm.mx,https:vetla.tecnm.mxlicenciatura-en-administracion
Oaxaca,Instituto Tecnolgico del Valle de Oaxaca,IAMB-2010-206,Escolarizada,Licenciatura,Ingeniera Ambiental,https:ambiental.voaxaca.tecnm.mx,https:ambiental.voaxaca.tecnm.mx
Oaxaca,Instituto Tecnolgico del Valle de Oaxaca,IAGR-2010-214,Escolarizada,Licenciatura,Ingeniera en Agronoma,https:ambiental.voaxaca.tecnm.mx,https:agronomia.voaxaca.tecnm.mx
Oaxaca,Instituto Tecnolgico del Valle de Oaxaca,ICDA-2024-247,Escolarizada,Licenciatura,Ingeniera en Ciencia de Datos,https:ambiental.voaxaca.tecnm.mx,https:cienciadatos.voaxaca.tecnm.mx
Oaxaca,Instituto Tecnolgico del Valle de Oaxaca,IGEM-2009-201,No Escolarizada,Licenciatura,Ingeniera en Gestin Empresarial,https:ambiental.voaxaca.tecnm.mx,https:gestionempresarial.voaxaca.tecnm.mx
Oaxaca,Instituto Tecnolgico del Valle de Oaxaca,ISIC-2010-224,No Escolarizada,Licenciatura,Ingeniera en Sistemas Computacionales,https:ambiental.voaxaca.tecnm.mx,https:isc.voaxaca.tecnm.mx
Oaxaca,Instituto Tecnolgico del Valle de Oaxaca,ITIC-2010-225,Escolarizada,Licenciatura,Ingeniera en Tecnologas de la Informacin y Comunicaciones,https:ambiental.voaxaca.tecnm.mx,https:tics.voaxaca.tecnm.mx
Oaxaca,Instituto Tecnolgico del Valle de Oaxaca,IFOR-2010-226,Escolarizada,Licenciatura,Ingeniera Forestal,https:ambiental.voaxaca.tecnm.mx,https:forestal2.voaxaca.tecnm.mx
