Estado,Nombre del tecnológico,Clave oficial,Modalidad,Grado que otorga,Carrera,URL del tecnológico,URL de la carrera
Oaxaca,🏫 Instituto Tecnológico de La Cuenca del Papaloapan,LADM-2010-234,Escolarizada,Licenciatura,Licenciatura en Administración,http://cpapaloapan.tecnm.mx,http://cpapaloapan.tecnm.mx/administracion/
Oaxaca,🏫 Instituto Tecnológico de La Cuenca del Papaloapan,LBIO-2010-233,Escolarizada,Licenciatura,Licenciatura en Biología,http://cpapaloapan.tecnm.mx,http://cpapaloapan.tecnm.mx/biologia/
Oaxaca,🏫 Instituto Tecnológico del Valle de Etla,ARQU-2010-204,Escolarizada,Licenciatura,Arquitectura,https://vetla.tecnm.mx,https://vetla.tecnm.mx/arquitectura/
Oaxaca,🏫 Instituto Tecnológico del Valle de Etla,ICIV-2010-208,Escolarizada,Licenciatura,Ingeniería Civil,https://vetla.tecnm.mx,https://vetla.tecnm.mx/ingenieria-civil/
Oaxaca,🏫 Instituto Tecnológico del Valle de Etla,IDCO-2010-216,No Escolarizada,Licenciatura,Ingeniería en Desarrollo Comunitario,https://vetla.tecnm.mx,https://vetla.tecnm.mx/ingenieria-en-desarrollo-comunitario/
Oaxaca,🏫 Instituto Tecnológico del Valle de Etla,IDCO-2010-216,Escolarizada,Licenciatura,Ingeniería en Desarrollo Comunitario,https://vetla.tecnm.mx,https://vetla.tecnm.mx/ingenieria-en-desarrollo-comunitario/
Oaxaca,🏫 Instituto Tecnológico del Valle de Etla,IENR-2010-217,Escolarizada,Licenciatura,Ingeniería en Energías Renovables,https://vetla.tecnm.mx,https://vetla.tecnm.mx/ingenieria-en-energias-renovables/
Oaxaca,🏫 Instituto Tecnológico del Valle de Etla,IGEM-2009-201,Escolarizada,Licenciatura,Ingeniería en Gestión Empresarial,https://vetla.tecnm.mx,https://vetla.tecnm.mx/ingenieria-en-gestion-empresarial/
Oaxaca,🏫 Instituto Tecnológico del Valle de Etla,IGEM-2009-201,No Escolarizada,Licenciatura,Ingeniería en Gestión Empresarial,https://vetla.tecnm.mx,https://vetla.tecnm.mx/ingenieria-en-gestion-empresarial/
Oaxaca,🏫 Instituto Tecnológico del Valle de Etla,ISIC-2010-224,No Escolarizada,Licenciatura,Ingeniería en Sistemas Computacionales,https://vetla.tecnm.mx,https://vetla.tecnm.mx/ingenieria-en-sistemas-computacionales/
Oaxaca,🏫 Instituto Tecnológico del Valle de Etla,IFER-2023-245,Escolarizada,Licenciatura,Ingeniería Ferroviaria,https://vetla.tecnm.mx,https://vetla.tecnm.mx/ingenieria-ferroviaria/
Oaxaca,🏫 Instituto Tecnológico del Valle de Etla,IIND-2010-227,No Escolarizada,Licenciatura,Ingeniería Industrial,https://vetla.tecnm.mx,https://vetla.tecnm.mx/ingenieria-industrial/
Oaxaca,🏫 Instituto Tecnológico del Valle de Etla,IIND-2010-227,Escolarizada,Licenciatura,Ingeniería Industrial,https://vetla.tecnm.mx,https://vetla.tecnm.mx/ingenieria-industrial/
Oaxaca,🏫 Instituto Tecnológico del Valle de Etla,LADM-2010-234,Escolarizada,Licenciatura,Licenciatura en Administración,https://vetla.tecnm.mx,https://vetla.tecnm.mx/licenciatura-en-administracion/
Oaxaca,🏫 Instituto Tecnológico del Valle de Etla,LADM-2010-234,No Escolarizada,Licenciatura,Licenciatura en Administración,https://vetla.tecnm.mx,https://vetla.tecnm.mx/licenciatura-en-administracion/
Oaxaca,🏫 Instituto Tecnológico del Valle de Oaxaca,IAMB-2010-206,Escolarizada,Licenciatura,Ingeniería Ambiental,https://ambiental.voaxaca.tecnm.mx,https://ambiental.voaxaca.tecnm.mx/
Oaxaca,🏫 Instituto Tecnológico del Valle de Oaxaca,IAGR-2010-214,Escolarizada,Licenciatura,Ingeniería en Agronomía,https://ambiental.voaxaca.tecnm.mx,https://agronomia.voaxaca.tecnm.mx/
Oaxaca,🏫 Instituto Tecnológico del Valle de Oaxaca,ICDA-2024-247,Escolarizada,Licenciatura,Ingeniería en Ciencia de Datos,https://ambiental.voaxaca.tecnm.mx,https://cienciadatos.voaxaca.tecnm.mx/
Oaxaca,🏫 Instituto Tecnológico del Valle de Oaxaca,IGEM-2009-201,No Escolarizada,Licenciatura,Ingeniería en Gestión Empresarial,https://ambiental.voaxaca.tecnm.mx,https://gestionempresarial.voaxaca.tecnm.mx/
Oaxaca,🏫 Instituto Tecnológico del Valle de Oaxaca,ISIC-2010-224,No Escolarizada,Licenciatura,Ingeniería en Sistemas Computacionales,https://ambiental.voaxaca.tecnm.mx,https://isc.voaxaca.tecnm.mx/
Oaxaca,🏫 Instituto Tecnológico del Valle de Oaxaca,ITIC-2010-225,Escolarizada,Licenciatura,Ingeniería en Tecnologías de la Información y Comunicaciones,https://ambiental.voaxaca.tecnm.mx,https://tics.voaxaca.tecnm.mx/
Oaxaca,🏫 Instituto Tecnológico del Valle de Oaxaca,IFOR-2010-226,Escolarizada,Licenciatura,Ingeniería Forestal,https://ambiental.voaxaca.tecnm.mx,https://forestal2.voaxaca.tecnm.mx/
Oaxaca,🏫 Instituto Tecnológico del Valle de Oaxaca,IINF-2010-220,Escolarizada,Licenciatura,Ingeniería Informática,https://ambiental.voaxaca.tecnm.mx,https://informatica.voaxaca.tecnm.mx/
Oaxaca,🏫 Instituto Tecnológico del Valle de Oaxaca,LBIO-2010-233,Escolarizada,Licenciatura,Licenciatura en Biología,https://ambiental.voaxaca.tecnm.mx,https://biologia.voaxaca.tecnm.mx/
Oaxaca,🏫 Instituto Tecnológico de Oaxaca,COPU-2010-205,Escolarizada,Licenciatura,Contador Público,https://www.itoaxaca.edu.mx,https://www.itoaxaca.edu.mx/contador-publico/
Oaxaca,🏫 Instituto Tecnológico de Oaxaca,ICIV-2010-208,Escolarizada,Licenciatura,Ingeniería Civil,https://www.itoaxaca.edu.mx,https://www.itoaxaca.edu.mx/ingenieria-civil/
Oaxaca,🏫 Instituto Tecnológico de Oaxaca,IELC-2010-211,Escolarizada,Licenciatura,Ingeniería Electrónica,https://www.itoaxaca.edu.mx,https://www.itoaxaca.edu.mx/ingenieria-electronica/
Oaxaca,🏫 Instituto Tecnológico de Oaxaca,IELE-2010-209,Escolarizada,Licenciatura,Ingeniería Eléctrica,https://www.itoaxaca.edu.mx,https://www.itoaxaca.edu.mx/ingenieria-electrica/
Oaxaca,🏫 Instituto Tecnológico de Oaxaca,IGEM-2009-201,Escolarizada,Licenciatura,Ingeniería en Gestión Empresarial,https://www.itoaxaca.edu.mx,https://www.itoaxaca.edu.mx/ingenieria-en-gestion-empresarial/
Oaxaca,🏫 Instituto Tecnológico de Oaxaca,ISIC-2010-224,Escolarizada,Licenciatura,Ingeniería en Sistemas Computacionales,https://www.itoaxaca.edu.mx,https://www.itoaxaca.edu.mx/ingenieria-en-sistemas-computacionales/
Oaxaca,🏫 Instituto Tecnológico de Oaxaca,IIND-2010-227,Escolarizada,Licenciatura,Ingeniería Industrial,https://www.itoaxaca.edu.mx,https://www.itoaxaca.edu.mx/ingenieria-industrial/
Oaxaca,🏫 Instituto Tecnológico de Oaxaca,IMEC-2010-228,Escolarizada,Licenciatura,Ingeniería Mecánica,https://www.itoaxaca.edu.mx,https://www.itoaxaca.edu.mx/ingenieria-mecanica/
Oaxaca,🏫 Instituto Tecnológico de Oaxaca,IQUI-2010-232,Escolarizada,Licenciatura,Ingeniería Química,https://www.itoaxaca.edu.mx,https://www.itoaxaca.edu.mx/ingenieria-quimica/
Oaxaca,🏫 Instituto Tecnológico de Oaxaca,LADM-2010-234,Escolarizada,Licenciatura,Licenciatura en Administración,https://www.itoaxaca.edu.mx,https://www.itoaxaca.edu.mx/licenciatura-en-administracion/
Oaxaca,🏫 Instituto Tecnológico de Pinotepa,COPU-2010-205,Escolarizada,Licenciatura,Contador Público,https://pinotepa.tecnm.mx,https://pinotepa.tecnm.mx/contador-publico/
Oaxaca,🏫 Instituto Tecnológico de Pinotepa,IADM-2010-213,Escolarizada,Licenciatura,Ingeniería en Administración,https://pinotepa.tecnm.mx,https://pinotepa.tecnm.mx/ingenieria-en-administracion/
Oaxaca,🏫 Instituto Tecnológico de Pinotepa,IAGR-2010-214,Escolarizada,Licenciatura,Ingeniería en Agronomía,https://pinotepa.tecnm.mx,https://pinotepa.tecnm.mx/ingenieria-en-agronomia/
Oaxaca,🏫 Instituto Tecnológico de Pinotepa,IGEM-2009-201,No Escolarizada,Licenciatura,Ingeniería en Gestión Empresarial,https://pinotepa.tecnm.mx,https://pinotepa.tecnm.mx
Oaxaca,🏫 Instituto Tecnológico de Pinotepa,IGEM-2009-201,Escolarizada,Licenciatura,Ingeniería en Gestión Empresarial,https://pinotepa.tecnm.mx,https://pinotepa.tecnm.mx/ingenieria-en-gestion-empresarial/
Oaxaca,🏫 Instituto Tecnológico de Pinotepa,ISIC-2010-224,Escolarizada,Licenciatura,Ingeniería en Sistemas Computacionales,https://pinotepa.tecnm.mx,https://pinotepa.tecnm.mx/ingenieria-en-sistemas-computacionales/
Oaxaca,🏫 Instituto Tecnológico de Pinotepa,ISIC-2010-224,No Escolarizada,Licenciatura,Ingeniería en Sistemas Computacionales,https://pinotepa.tecnm.mx,https://pinotepa.tecnm.mx
Oaxaca,🏫 Instituto Tecnológico de Pinotepa,IIND-2010-227,No Escolarizada,Licenciatura,Ingeniería Industrial,https://pinotepa.tecnm.mx,https://pinotepa.tecnm.mx
Oaxaca,🏫 Instituto Tecnológico de Pinotepa,IIND-2010-227,Escolarizada,Licenciatura,Ingeniería Industrial,https://pinotepa.tecnm.mx,https://pinotepa.tecnm.mx/ingenieria-industrial/
Oaxaca,🏫 Instituto Tecnológico de Pochutla,GAST-2010-215,Escolarizada,Licenciatura,Gastronomía,https://www.pochutla.tecnm.mx,https://www.pochutla.tecnm.mx/licenciatura-en-gastronomia
Oaxaca,🏫 Instituto Tecnológico de Pochutla,ICIV-2010-208,Escolarizada,Licenciatura,Ingeniería Civil,https://www.pochutla.tecnm.mx,https://www.pochutla.tecnm.mx/ingenieria-civil
Oaxaca,🏫 Instituto Tecnológico de Pochutla,IEME-2010-210,Mixta,Licenciatura,Ingeniería Electromecánica,https://www.pochutla.tecnm.mx,https://www.pochutla.tecnm.mx/ingenieria-electromecanica
Oaxaca,🏫 Instituto Tecnológico de Pochutla,IGEM-2009-201,Escolarizada,Licenciatura,Ingeniería en Gestión Empresarial,https://www.pochutla.tecnm.mx,https://www.pochutla.tecnm.mx/ingenieria-en-gestion-empresarial
Oaxaca,🏫 Instituto Tecnológico de Pochutla,IIAL-2010-219,Escolarizada,Licenciatura,Ingeniería en Industrias Alimentarias,https://www.pochutla.tecnm.mx,https://www.pochutla.tecnm.mx/ingenieria-en-industrias-alimentarias
Oaxaca,🏫 Instituto Tecnológico de Pochutla,ISIC-2010-224,Escolarizada,Licenciatura,Ingeniería en Sistemas Computacionales,https://www.pochutla.tecnm.mx,https://www.pochutla.tecnm.mx/ingenieria-en-sistemas-computacionales
Oaxaca,🏫 Instituto Tecnológico de Pochutla,LADM-2010-234,Mixta,Licenciatura,Licenciatura en Administración,https://www.pochutla.tecnm.mx,https://www.pochutla.tecnm.mx/licenciatura-en-administracion
Oaxaca,🏫 Instituto Tecnológico de Salina Cruz,IELC-2010-211,Escolarizada,Licenciatura,Ingeniería Electrónica,https://www.salinacruz.tecnm.mx,https://www.salinacruz.tecnm.mx/ing-electronica/
Oaxaca,🏫 Instituto Tecnológico de Salina Cruz,IACU-2010-212,Escolarizada,Licenciatura,Ingeniería en Acuicultura,https://www.salinacruz.tecnm.mx,https://www.salinacruz.tecnm.mx/ing-en-acuicultura/
Oaxaca,🏫 Instituto Tecnológico de Salina Cruz,IGEM-2009-201,Escolarizada,Licenciatura,Ingeniería en Gestión Empresarial,https://www.salinacruz.tecnm.mx,https://www.salinacruz.tecnm.mx/ing-en-gestion-empresarial-2/
Oaxaca,🏫 Instituto Tecnológico de Salina Cruz,ITIC-2010-225,Escolarizada,Licenciatura,Ingeniería en Tecnologías de la Información y Comunicaciones,https://www.salinacruz.tecnm.mx,https://www.salinacruz.tecnm.mx/ing-en-tecnologias-de-la-informacion-y-comunicaciones/
Oaxaca,🏫 Instituto Tecnológico de Salina Cruz,IFER-2023-245,Escolarizada,Licenciatura,Ingeniería Ferroviaria,https://www.salinacruz.tecnm.mx,https://www.salinacruz.tecnm.mx/ingenieria-ferroviaria/
Oaxaca,🏫 Instituto Tecnológico de Salina Cruz,IMEC-2010-228,Escolarizada,Licenciatura,Ingeniería Mecánica,https://www.salinacruz.tecnm.mx,https://www.salinacruz.tecnm.mx/ing-mecanica/
Oaxaca,🏫 Instituto Tecnológico de Salina Cruz,IQUI-2010-232,Escolarizada,Licenciatura,Ingeniería Química,https://www.salinacruz.tecnm.mx,https://www.salinacruz.tecnm.mx/ing-quimica/
Oaxaca,🏫 Instituto Tecnológico de Salina Cruz,LADM-2010-234,Escolarizada,Licenciatura,Licenciatura en Administración,https://www.salinacruz.tecnm.mx,https://www.salinacruz.tecnm.mx/licencitura-en-administracion/
Oaxaca,🏫 Instituto Tecnológico de Tlaxiaco,ARQU-2010-204,Escolarizada,Licenciatura,Arquitectura,https://www.tlaxiaco.tecnm.mx,https://www.tlaxiaco.tecnm.mx/licenciatura-en-arquitectura/
Oaxaca,🏫 Instituto Tecnológico de Tlaxiaco,ICIV-2010-208,Escolarizada,Licenciatura,Ingeniería Civil,https://www.tlaxiaco.tecnm.mx,https://www.tlaxiaco.tecnm.mx/ingenieria-civil/
Oaxaca,🏫 Instituto Tecnológico de Tlaxiaco,IGEM-2009-201,No Escolarizada,Licenciatura,Ingeniería en Gestión Empresarial,https://www.tlaxiaco.tecnm.mx,https://virtual.tecnm.mx/index.php/gestion-empresarial/
Oaxaca,🏫 Instituto Tecnológico de Tlaxiaco,IGEM-2009-201,Escolarizada,Licenciatura,Ingeniería en Gestión Empresarial,https://www.tlaxiaco.tecnm.mx,https://www.tlaxiaco.tecnm.mx/320-2/
Oaxaca,🏫 Instituto Tecnológico de Tlaxiaco,ISIC-2010-224,No Escolarizada,Licenciatura,Ingeniería en Sistemas Computacionales,https://www.tlaxiaco.tecnm.mx,https://virtual.tecnm.mx/index.php/sistemas-computacionales/
Oaxaca,🏫 Instituto Tecnológico de Tlaxiaco,ISIC-2010-224,Escolarizada,Licenciatura,Ingeniería en Sistemas Computacionales,https://www.tlaxiaco.tecnm.mx,https://www.tlaxiaco.tecnm.mx/ingenieria-en-sistemas-computacionales/
Oaxaca,🏫 Instituto Tecnológico de Tlaxiaco,IIND-2010-227,Escolarizada,Licenciatura,Ingeniería Industrial,https://www.tlaxiaco.tecnm.mx,https://www.tlaxiaco.tecnm.mx/ingenieria-industrial/
Oaxaca,🏫 Instituto Tecnológico de Tlaxiaco,IMCT-2010-229,Escolarizada,Licenciatura,Ingeniería Mecatrónica,https://www.tlaxiaco.tecnm.mx,https://www.tlaxiaco.tecnm.mx/ingenieria-mecatronica/
Oaxaca,🏫 Instituto Tecnológico de Tlaxiaco,LADM-2010-234,Escolarizada,Licenciatura,Licenciatura en Administración,https://www.tlaxiaco.tecnm.mx,https://www.tlaxiaco.tecnm.mx/licenciatura-en-administracion/
Oaxaca,🏫 Instituto Tecnológico de Tuxtepec,COPU-2010-205,Escolarizada,Licenciatura,Contador Público,https://www.tuxtepec.tecnm.mx,https://www.tuxtepec.tecnm.mx/contador.html
Oaxaca,🏫 Instituto Tecnológico de Tuxtepec,IBQA-2010-207,Escolarizada,Licenciatura,Ingeniería Bioquímica,https://www.tuxtepec.tecnm.mx,https://www.tuxtepec.tecnm.mx/bioquimica.html
Oaxaca,🏫 Instituto Tecnológico de Tuxtepec,ICIV-2010-208,Escolarizada,Licenciatura,Ingeniería Civil,https://www.tuxtepec.tecnm.mx,https://www.tuxtepec.tecnm.mx/civil.html
Oaxaca,🏫 Instituto Tecnológico de Tuxtepec,IEME-2010-210,Escolarizada,Licenciatura,Ingeniería Electromecánica,https://www.tuxtepec.tecnm.mx,https://www.tuxtepec.tecnm.mx/electromecanica.html
Oaxaca,🏫 Instituto Tecnológico de Tuxtepec,IELC-2010-211,Escolarizada,Licenciatura,Ingeniería Electrónica,https://www.tuxtepec.tecnm.mx,https://www.tuxtepec.tecnm.mx/electronica.html
Oaxaca,🏫 Instituto Tecnológico de Tuxtepec,IDAP-2024-246,Escolarizada,Licenciatura,Ingeniería en Desarrollo de Aplicaciones,https://www.tuxtepec.tecnm.mx,https://www.tuxtepec.tecnm.mx/desarrollo.html
Oaxaca,🏫 Instituto Tecnológico de Tuxtepec,IGEM-2009-201,No Escolarizada,Licenciatura,Ingeniería en Gestión Empresarial,https://www.tuxtepec.tecnm.mx,https://virtual.tecnm.mx/
Oaxaca,🏫 Instituto Tecnológico de Tuxtepec,IGEM-2009-201,Escolarizada,Licenciatura,Ingeniería en Gestión Empresarial,https://www.tuxtepec.tecnm.mx,https://www.tuxtepec.tecnm.mx/gestion.html
Oaxaca,🏫 Instituto Tecnológico de Tuxtepec,ISIC-2010-224,No Escolarizada,Licenciatura,Ingeniería en Sistemas Computacionales,https://www.tuxtepec.tecnm.mx,https://virtual.tecnm.mx/
Oaxaca,🏫 Instituto Tecnológico de Tuxtepec,ISIC-2010-224,Escolarizada,Licenciatura,Ingeniería en Sistemas Computacionales,https://www.tuxtepec.tecnm.mx,https://www.tuxtepec.tecnm.mx/sistemas.html
Oaxaca,🏫 Instituto Tecnológico de Tuxtepec,IINF-2010-220,Escolarizada,Licenciatura,Ingeniería Informática,https://www.tuxtepec.tecnm.mx,https://www.tuxtepec.tecnm.mx/informatica.html
Oaxaca,🏫 Instituto Tecnológico de Tuxtepec,LADM-2010-234,Escolarizada,Licenciatura,Licenciatura en Administración,https://www.tuxtepec.tecnm.mx,https://www.tuxtepec.tecnm.mx/administracion.html
Oaxaca,🏫 Instituto Tecnológico Superior de San Miguel el Grande,IADM-2010-213,Escolarizada,Licenciatura,Ingeniería en Administración,https://www.smiguelgde.tecnm.mx,https://www.smiguelgde.tecnm.mx/administracion.html
Oaxaca,🏫 Instituto Tecnológico Superior de San Miguel el Grande,IDCO-2010-216,Escolarizada,Licenciatura,Ingeniería en Desarrollo Comunitario,https://www.smiguelgde.tecnm.mx,https://www.smiguelgde.tecnm.mx/IDC.html
Oaxaca,🏫 Instituto Tecnológico Superior de San Miguel el Grande,IIAS-2010-221,Escolarizada,Licenciatura,Ingeniería en Innovación Agrícola Sustentable,https://www.smiguelgde.tecnm.mx,https://www.smiguelgde.tecnm.mx/IIAS.html
Oaxaca,🏫 Instituto Tecnológico Superior de San Miguel el Grande,ITIC-2010-225,Escolarizada,Licenciatura,Ingeniería en Tecnologías de la Información y Comunicaciones,https://www.smiguelgde.tecnm.mx,https://www.smiguelgde.tecnm.mx/Tics.html
Oaxaca,🏫 Instituto Tecnológico Superior de San Miguel el Grande,IFOR-2010-226,Escolarizada,Licenciatura,Ingeniería Forestal,https://www.smiguelgde.tecnm.mx,https://www.smiguelgde.tecnm.mx/Forestal.html
Oaxaca,🏫 Instituto Tecnológico Superior de Teposcolula,GAST-2010-215,Escolarizada,Licenciatura,Gastronomía,https://teposcolula.tecnm.mx,https://teposcolula.tecnm.mx/gastronomia
Oaxaca,🏫 Instituto Tecnológico Superior de Teposcolula,IADM-2010-213,Escolarizada,Licenciatura,Ingeniería en Administración,https://teposcolula.tecnm.mx,https://teposcolula.tecnm.mx/administracion
Oaxaca,🏫 Instituto Tecnológico Superior de Teposcolula,IDCO-2010-216,Escolarizada,Licenciatura,Ingeniería en Desarrollo Comunitario,https://teposcolula.tecnm.mx,https://teposcolula.tecnm.mx/desarrollo-comunitario
Oaxaca,🏫 Instituto Tecnológico Superior de Teposcolula,ILOG-2009-202,Escolarizada,Licenciatura,Ingeniería en Logística,https://teposcolula.tecnm.mx,https://teposcolula.tecnm.mx/logistica
Oaxaca,🏫 Instituto Tecnológico Superior de Teposcolula,ISIC-2010-224,Escolarizada,Licenciatura,Ingeniería en Sistemas Computacionales,https://teposcolula.tecnm.mx,https://teposcolula.tecnm.mx/sistemas-computacionales
Puebla,🏫 Instituto Tecnológico de Puebla,IELC-2010-211,Escolarizada,Licenciatura,Ingeniería Electrónica,https://www.puebla.tecnm.mx,https://www.puebla.tecnm.mx/ingenieria-electronica/
Puebla,🏫 Instituto Tecnológico de Puebla,IELE-2010-209,Escolarizada,Licenciatura,Ingeniería Eléctrica,https://www.puebla.tecnm.mx,https://www.puebla.tecnm.mx/ingenieria-electrica/
Puebla,🏫 Instituto Tecnológico de Puebla,IGEM-2009-201,Escolarizada,Licenciatura,Ingeniería en Gestión Empresarial,https://www.puebla.tecnm.mx,https://www.puebla.tecnm.mx/ingenieria-en-gestion-empresarial/
Puebla,🏫 Instituto Tecnológico de Puebla,ILOG-2009-202,Escolarizada,Licenciatura,Ingeniería en Logística,https://www.puebla.tecnm.mx,https://www.puebla.tecnm.mx/ingenieria-en-logistica/
Puebla,🏫 Instituto Tecnológico de Puebla,ITIC-2010-225,Escolarizada,Licenciatura,Ingeniería en Tecnologías de la Información y Comunicaciones,https://www.puebla.tecnm.mx,https://www.puebla.tecnm.mx/ingenieria-en-tecnologias-de-la-informacion-y-comunicaciones/
Puebla,🏫 Instituto Tecnológico de Puebla,IIND-2010-227,Escolarizada,Licenciatura,Ingeniería Industrial,https://www.puebla.tecnm.mx,https://www.puebla.tecnm.mx/ingenieria-industrial/
Puebla,🏫 Instituto Tecnológico de Puebla,IMEC-2010-228,Escolarizada,Licenciatura,Ingeniería Mecánica,https://www.puebla.tecnm.mx,https://www.puebla.tecnm.mx/ingenieria-mecanica/
Puebla,🏫 Instituto Tecnológico de Puebla,LADM-2010-234,Escolarizada,Licenciatura,Licenciatura en Administración,https://www.puebla.tecnm.mx,https://www.puebla.tecnm.mx/licenciatura-en-administracion/
Puebla,🏫 Instituto Tecnológico de Tecomatlán,IAGR-2010-214,Escolarizada,Licenciatura,Ingeniería en Agronomía,https://www.tecomatlan.tecnm.mx,https://www.tecomatlan.tecnm.mx/ingenieria-en-agronomia/
Puebla,🏫 Instituto Tecnológico de Tecomatlán,IGEM-2009-201,Escolarizada,Licenciatura,Ingeniería en Gestión Empresarial,https://www.tecomatlan.tecnm.mx,https://www.tecomatlan.tecnm.mx/ingenieria-en-gestion-empresarial/
Puebla,🏫 Instituto Tecnológico de Tecomatlán,ISIC-2010-224,Escolarizada,Licenciatura,Ingeniería en Sistemas Computacionales,https://www.tecomatlan.tecnm.mx,https://www.tecomatlan.tecnm.mx/ingenieria-en-sistemas-computacionales/
Puebla,🏫 Instituto Tecnológico de Tecomatlán,ISIC-2010-224,No Escolarizada,Licenciatura,Ingeniería en Sistemas Computacionales,https://www.tecomatlan.tecnm.mx,https://www.tecomatlan.tecnm.mx/ingenieria-en-sistemas-computacionales/
Puebla,🏫 Instituto Tecnológico de Tehuacán,COPU-2010-205,Escolarizada,Licenciatura,Contador Público,http://www.tehuacan.tecnm.mx,http://www.tehuacan.tecnm.mx/cp/
Puebla,🏫 Instituto Tecnológico de Tehuacán,IBIO-2010-235,Escolarizada,Licenciatura,Ingeniería Biomédica,http://www.tehuacan.tecnm.mx,http://www.tehuacan.tecnm.mx/ibm/
Puebla,🏫 Instituto Tecnológico de Tehuacán,IBQA-2010-207,Escolarizada,Licenciatura,Ingeniería Bioquímica,http://www.tehuacan.tecnm.mx,http://www.tehuacan.tecnm.mx/ibq/
Puebla,🏫 Instituto Tecnológico de Tehuacán,ICIV-2010-208,Escolarizada,Licenciatura,Ingeniería Civil,http://www.tehuacan.tecnm.mx,http://www.tehuacan.tecnm.mx/ic/
Puebla,🏫 Instituto Tecnológico de Tehuacán,IELC-2010-211,Escolarizada,Licenciatura,Ingeniería Electrónica,http://www.tehuacan.tecnm.mx,http://www.tehuacan.tecnm.mx/ie/
Puebla,🏫 Instituto Tecnológico de Tehuacán,IGEM-2009-201,Escolarizada,Licenciatura,Ingeniería en Gestión Empresarial,http://www.tehuacan.tecnm.mx,http://www.tehuacan.tecnm.mx/ige/
Puebla,🏫 Instituto Tecnológico de Tehuacán,ILOG-2009-202,Escolarizada,Licenciatura,Ingeniería en Logística,http://www.tehuacan.tecnm.mx,http://www.tehuacan.tecnm.mx/il/
Puebla,🏫 Instituto Tecnológico de Tehuacán,ISIC-2010-224,Escolarizada,Licenciatura,Ingeniería en Sistemas Computacionales,http://www.tehuacan.tecnm.mx,http://www.tehuacan.tecnm.mx/isc/
Puebla,🏫 Instituto Tecnológico de Tehuacán,ISIC-2010-224,No Escolarizada,Licenciatura,Ingeniería en Sistemas Computacionales,http://www.tehuacan.tecnm.mx,http://www.ittehuacan.edu.mx
Puebla,🏫 Instituto Tecnológico de Tehuacán,IIND-2010-227,Escolarizada,Licenciatura,Ingeniería Industrial,http://www.tehuacan.tecnm.mx,http://www.tehuacan.tecnm.mx/ii/
Puebla,🏫 Instituto Tecnológico de Tehuacán,IMCT-2010-229,Escolarizada,Licenciatura,Ingeniería Mecatrónica,http://www.tehuacan.tecnm.mx,http://www.tehuacan.tecnm.mx/imc/
Puebla,🏫 Instituto Tecnológico de Tehuacán,LADM-2010-234,Escolarizada,Licenciatura,Licenciatura en Administración,http://www.tehuacan.tecnm.mx,http://www.tehuacan.tecnm.mx/la/
Puebla,🏫 Instituto Tecnológico Superior de Acatlán de Osorio,COPU-2010-205,Escolarizada,Licenciatura,Contador Público,https://www.itsao.edu.mx,https://www.itsao.edu.mx/index.php?Sec=Ingenierias&Ver=COPU
Puebla,🏫 Instituto Tecnológico Superior de Acatlán de Osorio,GAST-2010-215,Escolarizada,Licenciatura,Gastronomía,https://www.itsao.edu.mx,https://www.itsao.edu.mx/index.php?Sec=Ingenierias&Ver=GAST
Puebla,🏫 Instituto Tecnológico Superior de Acatlán de Osorio,ICIV-2010-208,Escolarizada,Licenciatura,Ingeniería Civil,https://www.itsao.edu.mx,https://www.itsao.edu.mx/index.php?Sec=Ingenierias&Ver=ICIV
Puebla,🏫 Instituto Tecnológico Superior de Acatlán de Osorio,IELC-2010-211,Escolarizada,Licenciatura,Ingeniería Electrónica,https://www.itsao.edu.mx,https://www.itsao.edu.mx/index.php?Sec=Ingenierias&Ver=IE
Puebla,🏫 Instituto Tecnológico Superior de Acatlán de Osorio,IGEM-2009-201,No Escolarizada,Licenciatura,Ingeniería en Gestión Empresarial,https://www.itsao.edu.mx,https://www.itsao.edu.mx/index.php?Sec=Ingenierias&Ver=IGEVIRT
Puebla,🏫 Instituto Tecnológico Superior de Acatlán de Osorio,IGEM-2009-201,Escolarizada,Licenciatura,Ingeniería en Gestión Empresarial,https://www.itsao.edu.mx,https://www.itsao.edu.mx/index.php?Sec=Ingenierias&Ver=IGE
Puebla,🏫 Instituto Tecnológico Superior de Acatlán de Osorio,IIAL-2010-219,Escolarizada,Licenciatura,Ingeniería en Industrias Alimentarias,https://www.itsao.edu.mx,https://www.itsao.edu.mx/index.php?Sec=Ingenierias&Ver=IIA
Puebla,🏫 Instituto Tecnológico Superior de Acatlán de Osorio,IIND-2010-227,No Escolarizada,Licenciatura,Ingeniería Industrial,https://www.itsao.edu.mx,https://www.itsao.edu.mx/index.php?Sec=Ingenierias&Ver=IIVIRT
Puebla,🏫 Instituto Tecnológico Superior de Acatlán de Osorio,IIND-2010-227,Escolarizada,Licenciatura,Ingeniería Industrial,https://www.itsao.edu.mx,https://www.itsao.edu.mx/index.php?Sec=Ingenierias&Ver=II
Puebla,🏫 Instituto Tecnológico Superior de Acatlán de Osorio,IINF-2010-220,Escolarizada,Licenciatura,Ingeniería Informática,https://www.itsao.edu.mx,https://www.itsao.edu.mx/index.php?Sec=Ingenierias&Ver=IINF
